"Plant.Code","Plant.Name","State","Latitude","Longitude","total.wc"
1848,"Norway (MI)","MI","45.788899999999998","-87.905799999999999",0
1851,"Frank Jenkins","MI","42.864400000000003","-84.903099999999995",0
1852,"St Louis","MI","43.401899999999998","-84.601399999999998",3895.77653576169
1853,"Main Street (MI)","MI","43.728900000000003","-83.436700000000002",1159.53383161794
1855,"Sturgis City  Diesel Plant","MI","41.799199999999999","-85.425600000000003",23527.1200294214
1856,"Hydro Plant","MI","41.9711","-85.5381",0
1865,"Saint Marys Falls","MI","46.506250000000001","-84.349266999999998",0
1866,"Wyandotte","MI","42.208100000000002","-83.145300000000006",47088244.8871619
1867,"Zeeland","MI","42.806699999999999","-86.055800000000005",28285.3944520353
1868,"Dafter","MI","46.3292","-84.384699999999995",151349.645284755
1871,"Kleber","MI","45.391984000000001","-84.333257000000003",0
1873,"Tower","MI","45.362819999999999","-84.294970000000006",100067.985526428
1874,"Caro","MI","43.4878","-83.388099999999994",0
1875,"Ubly","MI","43.680599999999998","-82.947800000000001",179.609862504305
1877,"George Johnson","MI","43.839300000000001","-85.426000000000002",858501.201677639
1879,"Scottville","MI","43.954999999999998","-86.293610999999999",NA
1880,"Claude Vandyke","MI","42.731000000000002","-85.855099999999993",134913.976379002
1881,"Vestaburg","MI","43.401600000000002","-84.914100000000005",105336.306482674
1888,"Fox Lake","MN","43.672800000000002","-94.707499999999996",354525.986460368
1889,"Hills","MN","43.528874000000002","-96.364722",1196.74181163921
1891,"Syl Laskin","MN","47.5306","-92.161900000000003",42532584.1830822
1892,"Blanchard","MN","45.861400000000003","-94.359200000000001",0
1893,"Clay Boswell","MN","47.261099999999999","-93.652799999999999",820680809.203605
1894,"Fond Du Lac","MN","46.666767999999998","-92.293897000000001",0
1895,"Knife Falls","MN","46.726627000000001","-92.448618999999994",0
1896,"Little Falls (MN)","MN","45.975012999999997","-94.369094000000004",0
1897,"M L Hibbard","MN","46.735331000000002","-92.151711000000006",44030161.9728531
1898,"Pillager","MN","46.316032999999997","-94.484943999999999",0
1899,"Scanlon","MN","46.709125999999998","-92.421733000000003",0
1900,"Sylvan","MN","46.305","-94.377499999999998",0
1901,"Thomson","MN","46.655000000000001","-92.333299999999994",0
1902,"Winton","MN","47.934399999999997","-91.763900000000007",0
1904,"Black Dog","MN","44.8108","-93.250100000000003",184525398.767322
1910,"Granite City","MN","45.575600000000001","-94.140799999999999",66377.943656462
1911,"Hennepin Island","MN","44.982359000000002","-93.254163000000005",0
1912,"High Bridge","MN","44.931399999999996","-93.111699999999999",67002969.5186101
1913,"Inver Hills","MN","44.780999999999999","-93.042000000000002",1586829.03542497
1914,"Key City","MN","44.197400000000002","-94.007800000000003",16467.3228478249
1915,"Allen S King","MN","45.03","-92.778599999999997",298124228.925688
1918,"Minnesota Valley","MN","44.802778000000004","-95.526944",NA
1922,"Monticello Nuclear Facility","MN","45.333799999999997","-93.849299999999999",91282584.5400719
1925,"Prairie Island","MN","44.622","-92.633300000000006",176976447.24094
1926,"Red Wing","MN","44.569200000000002","-92.516912000000005",37239732.7744734
1927,"Riverside (MN)","MN","45.020299999999999","-93.275300000000001",68164927.66732
1929,"St James","MN","43.621667000000002","-95.678888999999998",13316.9354784533
1932,"West Fairbault","MN","44.269722000000002","-93.290555999999995",NA
1934,"Wilmarth","MN","44.1967","-94.000900000000001",37099581.5768322
1943,"Hoot Lake","MN","46.290641000000001","-96.043251999999995",63555348.8647258
1956,"Adrian","MN","43.639167","-95.943611000000004",8784.59414926655
1958,"Alexandria","MN","45.889167","-95.379722000000001",2393.48362327842
1960,"Austin Downtown","MN","43.670637999999997","-92.969284000000002",NA
1961,"Austin Northeast","MN","43.7014","-92.962599999999995",0
1964,"Benson City of","MN","45.314444000000002","-95.602777000000003",15812.2694686798
1966,"Blooming Prairie","MN","43.922499999999999","-93.124700000000004",34374.4988449561
1967,"Blue Earth","MN","43.637500000000003","-94.101667000000006",12680.3706850282
1969,"Delano","MN","45.041378000000002","-93.790521999999996",13597.0239875604
1970,"Detroit Lakes","MN","46.817500000000003","-95.843333000000001",17721.9638489551
1971,"Elk River City of","MN","45.315800000000003","-93.578100000000006",26812.1090990657
1972,"Fairfax","MN","44.527799999999999","-94.721699999999998",1884.23178853833
1973,"Fairmont (MN)","MN","43.657899999999998","-94.464699999999993",1168927.18469162
1975,"Glencoe","MN","44.770899999999997","-94.158199999999994",85009.9345905415
1976,"Grand Marais","MN","47.775799999999997","-90.339200000000005",43286.4059529076
1977,"Granite Falls","MN","44.811684999999997","-95.534549999999996",0
1979,"Hibbing","MN","47.429400000000001","-92.935000000000002",16806811.756415
1980,"Hutchinson Plant #1","MN","44.895741000000001","-94.368432999999996",1283469.60318261
1982,"Janesville","MN","44.112200000000001","-93.694400000000002",11764.9747490421
1983,"Kenyon Municipal","MN","44.268900000000002","-92.971400000000003",4812.42983829385
1985,"Lake Crystal","MN","44.106887999999998","-94.219696999999996",12603.9829098172
1987,"Lanesboro","MN","43.720025999999997","-91.977738000000002",1782.38142159031
1989,"Litchfield","MN","45.115000000000002","-94.528099999999995",80473.3060443743
1990,"Luverne","MN","43.654443999999998","-96.201943999999997",15965.0450191018
1993,"Marshall (MN)","MN","44.446584999999999","-95.792118000000002",29511.1438231882
1994,"Melrose","MN","45.674999999999997","-94.815276999999995",19835.3589631265
1995,"Moorhead","MN","46.853611000000001","-96.731110999999999",0
1996,"Moose Lake","MN","46.448900000000002","-92.781400000000005",81607.6065170994
1997,"Mora","MN","45.895800000000001","-93.294200000000004",131475.820449815
1998,"Mountain Lake","MN","43.9405","-94.943399999999997",33946.5959442197
1999,"New Prague","MN","44.540300000000002","-93.580600000000004",163486.439123864
2001,"New Ulm","MN","44.315899999999999","-94.458100000000002",2726678.23925625
2002,"North Branch (MN)","MN","45.5017","-92.968599999999995",100679.087728116
2003,"Owatonna","MN","44.083300000000001","-93.23",101397.920588236
2004,"Preston (MN)","MN","43.672199999999997","-92.084699999999998",18799.165608784
2005,"Princeton (MN)","MN","45.573099999999997","-93.576099999999997",71320.7194553496
2007,"Rochester Hydro","MN","44.212980999999999","-92.480176999999998",0
2008,"Silver Lake","MN","44.028179999999999","-92.460376999999994",5380002.28460531
2009,"Redwood Falls","MN","44.543100000000003","-95.117800000000003",93439.3071958074
2011,"Sleepy Eye","MN","44.298099999999998","-94.574399999999997",8428.11786494849
2012,"Springfield (MN)","MN","44.244700000000002","-94.975800000000007",25284.3535948455
2013,"Spring Valley","MN","43.688899999999997","-92.395600000000002",NA
2014,"Thief River Falls","MN","48.114261999999997","-96.179175999999998",3437.44988449561
2015,"Truman","MN","43.828415","-94.436908000000003",6277.51477075584
2018,"Virginia","MN","47.522427999999998","-92.540951000000007",17051159.4120134
2020,"Wells IC","MN","43.744529999999997","-93.724129000000005",102292.227702684
2021,"Westbrook","MN","44.039900000000003","-95.442899999999995",7027.67531941324
2022,"Willmar","MN","45.121704999999999","-95.053235999999998",1467817.7847956
2023,"Windom","MN","43.868110000000001","-95.114444000000006",9497.54671790268
2024,"Worthington","MN","43.633490000000002","-95.609234000000001",31279.4115314926
2038,"Cambridge CT","MN","45.600999999999999","-93.208100000000002",3513094.48074313
2039,"Elk River","MN","45.296796999999998","-93.558447000000001",64986558.9739845
2042,"Maple Lake","MN","45.229073","-94.009673000000006",181420.966126157
2046,"Eaton","MS","31.3294","-89.268100000000004",NA
2047,"Chevron Oil","MS","30.34","-88.491900000000001",111338619.940951
2048,"Sweatt","MS","32.292499999999997","-88.746099999999998",1404812.01659005
2049,"Jack Watson","MS","30.4392","-89.028599999999997",381780505.330892
2050,"Baxter Wilson","MS","32.283099999999997","-90.930599999999998",5462483.55111058
2051,"Delta (MS)","MS","33.794699999999999","-90.713899999999995",NA
2052,"Natchez","MS","31.598700000000001","-91.346400000000003",NA
2053,"Rex Brown","MS","32.356954000000002","-90.212969999999999",8113808.61802444
2059,"L L Wilkins","MS","34.1845","-90.562662000000003",26449.6869424324
2060,"Third Street","MS","34.204999999999998","-90.577776999999998",NA
2062,"Henderson","MS","33.517315000000004","-90.209660999999997",1285385.7124058
2063,"Wright","MS","33.516582999999997","-90.183336999999995",0
2067,"Yazoo","MS","32.845799999999997","-90.421099999999996",30358.551735751
2068,"Benndale","MS","30.8889","-88.805400000000006",112426.822854052
2070,"Moselle","MS","31.527999999999999","-89.300399999999996",68427603.1470583
2071,"Paulding","MS","32.030155000000001","-89.085549999999998",12196.5814420252
2076,"Asbury","MO","37.361314999999998","-94.589259999999996",106342091.28633
2078,"Grand Avenue","MO","39.105277999999998","-94.569721999999999",NA
2079,"Hawthorn","MO","39.130600000000001","-94.477800000000002",342994320.942282
2080,"Montrose","MO","38.311399999999999","-93.934799999999996",285609512.914243
2081,"Northeast (MO)","MO","39.122799999999998","-94.560599999999994",897327.195403775
2082,"Fairgrounds","MO","38.593499999999999","-92.220600000000005",233390.115861383
2083,"Kirksville","MO","40.224525","-92.584928000000005",2334.58515115822
2090,"Nevada","MO","37.850299999999997","-94.344399999999993",36717.0572847605
2092,"Ralph Green","MO","38.787579999999998","-94.277688999999995",1611436.2196236
2094,"Sibley","MO","39.178319000000002","-94.184444999999997",166754375.237474
2096,"Viaduct","MO","37.257221999999999","-89.564166999999998",NA
2098,"Lake Road (MO)","MO","39.724600000000002","-94.877300000000005",71387590.4327485
2099,"Niangua","MO","37.938499999999998","-92.847701000000001",0
2102,"Howard Bend","MO","38.681797000000003","-90.540047999999999",11127.152589071
2103,"Labadie","MO","38.562244","-90.837686000000005",1421955124.71011
2104,"Meramec","MO","38.401699999999998","-90.335800000000006",504643859.512585
2106,"Osage Dam","MO","38.2044","-92.623900000000006",0
2107,"Sioux","MO","38.915478999999998","-90.290246999999994",403867571.072658
2108,"Taum Sauk","MO","37.520833000000003","-90.834721999999999",0
2113,"Albany","MO","40.247799999999998","-94.330299999999994",152.775550422027
2115,"Butler","MO","38.264408000000003","-94.344385000000003",11865.5677494441
2120,"Carrollton","MO","39.361699999999999","-93.495599999999996",NA
2121,"Carthage","MO","37.165300000000002","-94.308899999999994",98177.1505938513
2122,"Chillicothe","MO","39.783388000000002","-93.564111999999994",94911.8508248189
2123,"Columbia (MO)","MO","38.964646000000002","-92.316767999999996",781084.983996279
2124,"Stockton Hydro","MO","37.693600000000004","-93.769099999999995",0
2125,"Fayette","MO","39.140599999999999","-92.68",NA
2126,"Fulton (MO)","MO","38.868094999999997","-91.947779999999995",74562.0941059862
2127,"Gallatin (MO)","MO","39.914400000000001","-93.9619",3310.13692581058
2131,"Higginsville","MO","39.073315000000001","-93.714748",47536.9140896803
2132,"Blue Valley","MO","39.091900000000003","-94.326099999999997",147866.004344048
2134,"Jackson Square","MO","39.094574000000001","-94.411522000000005",194636.051237662
2135,"Station H","MO","39.106699999999996","-94.380399999999995",419026.786688108
2136,"Station I","MO","39.055954","-94.392956999999996",76667.8637201205
2137,"Jackson (MO)","MO","37.384700000000002","-89.660600000000002",54230.4897396699
2138,"Kahoka","MO","40.422499999999999","-91.720600000000005",2857.2971559256
2139,"Kennett","MO","36.243099999999998","-90.049499999999995",288667.04671413
2140,"La Plata","MO","40.0122","-92.507499999999993",130011.993409145
2141,"Macon","MO","39.7378","-92.468900000000005",152.775550422027
2142,"Malden","MO","36.553100000000001","-89.968199999999996",7511.46456241632
2144,"Marshall (MO)","MO","39.122799999999998","-93.206400000000002",29244.2285491189
2145,"Memphis","MO","40.375","-92.125",5652.695365615
2146,"Monroe (MO)","MO","39.652500000000003","-91.799400000000006",0
2148,"Odessa","MO","38.997852000000002","-93.965655999999996",0
2150,"Palmyra Municipal","MO","39.796100000000003","-91.555599999999998",0
2158,"Coleman","MO","36.878500000000003","-89.621399999999994",NA
2161,"James River Power Station","MO","37.108611000000003","-93.261944",81736402.1730469
2162,"Main Street (MO)","MO","37.209400000000002","-93.296700000000001",NA
2163,"Trenton Diesel","MO","40.066099999999999","-93.604200000000006",NA
2164,"Unionville City of","MO","40.476742000000002","-93.010018000000002",1527.75550422027
2165,"Vandalia","MO","39.203600000000002","-91.861000000000004",0
2166,"Table Rock","MO","36.597000000000001","-93.308599999999998",0
2167,"New Madrid","MO","36.514699999999998","-89.561700000000002",646797350.282837
2168,"Thomas Hill","MO","39.552199999999999","-92.638099999999994",681759766.834115
2169,"Chamois","MO","38.683900000000001","-91.755799999999994",NA
2171,"Missouri City","MO","39.231534000000003","-94.307979000000003",0
2176,"Glendive GT","MT","47.053899999999999","-104.74",723855.835995242
2177,"Miles City GT","MT","46.411200000000001","-105.7953",151496.474437616
2181,"Black Eagle","MT","47.521331000000004","-111.261442",0
2182,"Cochrane","MT","47.537500000000001","-111.194969",0
2185,"Hauser","MT","46.765940999999998","-111.88734100000001",0
2186,"Holter","MT","46.991500000000002","-112.0047",0
2187,"J E Corette Plant","MT","45.775620000000004","-108.480999",58409919.3367742
2188,"Kerr","MT","47.677700000000002","-114.23390000000001",0
2190,"Milltown","MT","46.869722000000003","-113.878055",NA
2191,"Morony","MT","47.581736999999997","-111.06089799999999",0
2192,"Mystic","MT","45.225740999999999","-109.762489",0
2193,"Rainbow (MT)","MT","47.534399999999998","-111.2045",0
2194,"Ryan","MT","47.569938999999998","-111.122546",0
2195,"Thompson Falls","MT","47.593155000000003","-115.358237",0
2196,"Old Faithful","WY","44.453299999999999","-110.8347",33177.7570333169
2199,"Noxon Rapids","MT","47.953888999999997","-115.733611",0
2203,"Hungry Horse","MT","48.341521","-114.01443",0
2204,"Yellowtail","MT","45.307406","-107.957515",0
2214,"Ansley","NE","41.352800000000002","-99.497799999999998",1599.25649287339
2215,"Auburn","NE","40.388300000000001","-95.846400000000003",43908.7384255377
2216,"Arnold","NE","41.423889000000003","-100.19416699999999",611.102201688108
2217,"Beaver City","NE","40.138100000000001","-99.827200000000005",7333.22642025729
2221,"Broken Bow","NE","41.403100000000002","-99.639200000000002",16880.4687556692
2222,"Burwell","NE","41.914400000000001","-98.990600000000001",7078.60050288725
2223,"Cambridge","NE","40.226700000000001","-100.1358",10363.2748369608
2225,"Campbell Village","NE","40.371699999999997","-98.723600000000005",152.775550422027
2226,"Canaday","NE","40.694200000000002","-99.701099999999997",277994.52840171
2227,"Jeffrey","NE","40.959404999999997","-100.39790499999999",0
2228,"Johnson 1","NE","40.693600000000004","-99.817800000000005",0
2229,"Johnson 2","NE","40.683900000000001","-99.744699999999995",0
2230,"Chappell","NE","41.105600000000003","-102.47029999999999",2189.78288938239
2231,"Crete","NE","40.625300000000003","-96.955799999999996",38092.3509236381
2232,"Curtis","NE","40.6325","-100.51472200000001",1217.20326301907
2233,"David City","NE","41.254652","-97.119202000000001",31745.9647763661
2234,"Deshler","NE","40.140799999999999","-97.7239",152.775550422027
2235,"Emerson","NE","42.276400000000002","-96.728899999999996",4043.60812272619
2236,"Fairbury","NE","40.133871999999997","-97.184286",18989.748183559
2237,"Falls City","NE","40.055","-95.6083",143091.070471257
2238,"Franklin (NE)","NE","40.095300000000002","-98.954400000000007",14260.6224243479
2240,"Lon Wright","NE","41.428100000000001","-96.462299999999999",57678946.1691792
2241,"C W Burdick","NE","40.922800000000002","-98.326899999999995",305272.856139927
2243,"Don Henry","NE","40.583154999999998","-98.420055000000005",8121.85179023627
2244,"North Denver","NE","40.598838999999998","-98.388630000000006",54062.1940750969
2248,"Kimball","NE","41.234999999999999","-103.6597",NA
2249,"Laurel","NE","42.430539000000003","-97.090813999999995",573.179773044389
2250,"J Street","NE","40.807879999999997","-96.710667000000001",36083.2049799704
2253,"Lyons","NE","41.9375","-96.473100000000002",152.775550422027
2255,"Nebraska City # 1","NE","40.680599999999998","-95.847499999999997",32560.7955125315
2256,"Syracuse # 2","NE","40.675600000000003","-96.177778000000004",1330.14174652853
2260,"Columbus","NE","41.463900000000002","-97.328299999999999",0
2265,"Hallam","NE","40.558900000000001","-96.784700000000001",751200.968300215
2266,"Hebron","NE","40.187927999999999","-97.577856999999995",386140.203691673
2268,"Kearney","NE","40.703510999999999","-99.100752999999997",0
2271,"McCook","NE","40.221400000000003","-100.6508",569496.326789842
2273,"Monroe (NE)","NE","41.487200000000001","-97.607799999999997",0
2274,"North Platte","NE","41.086399999999998","-100.7594",0
2277,"Sheldon","NE","40.558900000000001","-96.784700000000001",134786510.576776
2278,"Spencer Hydro","NE","42.809336999999999","-98.656283000000002",0
2289,"Fort Calhoun","NE","41.520522","-96.077511000000001",88338400.5722159
2290,"Jones Street","NE","41.251488000000002","-95.922681999999995",401392.296142139
2291,"North Omaha","NE","41.329090000000001","-95.944659999999999",309398030.649443
2292,"Sarpy County","NE","41.170594000000001","-95.970602999999997",4665742.75195171
2294,"Ord","NE","41.602499999999999","-98.928299999999993",77784.7026903361
2295,"Oxford (NE)","NE","40.258099999999999","-99.610799999999998",10518.421915603
2296,"Pender","NE","42.090299999999999","-96.776899999999998",5067.65585048709
2297,"Plainview Muncipal Power","NE","42.35","-97.790555999999995",4608.72910439781
2299,"Red Cloud","NE","40.096400000000003","-98.522800000000004",40918.3849213662
2300,"Sargent","NE","41.639200000000002","-99.374200000000002",2902.73545801851
2302,"Sidney (NE)","NE","41.145634000000001","-102.977836",280.088509107049
2303,"Spalding","NE","41.681379999999997","-98.367559999999997",432.864059529076
2305,"Stuart (NE)","NE","42.571399999999997","-99.139399999999995",2493.19064435909
2308,"Tecumseh","NE","40.366399999999999","-96.19",44163.7058285683
2310,"Wahoo","NE","41.2089","-96.621700000000004",27492.6539210205
2311,"Wakefield","NE","42.264400000000002","-96.875600000000006",19504.3452705454
2312,"Wayne IC","NE","42.227800000000002","-97.018299999999996",94644.4534864457
2313,"West Point Municipal","NE","41.8292","-96.716099999999997",9620.11556965601
2315,"Wilber","NE","40.479700000000001","-96.960400000000007",15455.7931843617
2316,"Wisner","NE","41.990299999999998","-96.920299999999997",4328.64059529076
2322,"Clark (NVE)","NV","36.087499999999999","-115.05070000000001",45455124.2537889
2324,"Reid Gardner","NV","36.657347000000001","-114.633263",691511453.848678
2326,"Sunrise","NV","36.138399999999997","-115.036",NA
2330,"Fort Churchill","NV","39.128100000000003","-119.1322",18313282.0102769
2336,"Tracy","NV","39.5625","-119.52500000000001",277415640.73193
2341,"Mohave","NV","35.145800000000001","-114.5917",NA
2349,"Comerford","NH","44.325052999999997","-72.000974999999997",0
2351,"S C Moore","NH","44.335599999999999","-71.874200000000002",0
2352,"Vernon Dam","VT","42.771650000000001","-72.514600000000002",0
2353,"Wilder","VT","43.667926999999999","-72.303641999999996",0
2354,"Amoskeag","NH","43.002229999999997","-71.472080000000005",0
2355,"Ayers Island","NH","43.597848999999997","-71.717682999999994",0
2356,"Eastman Falls","NH","43.447218999999997","-71.657899999999998",0
2357,"Garvins Falls","NH","43.165523999999998","-71.509440999999995",0
2358,"Gorham","NH","44.408278000000003","-71.195353999999995",0
2359,"Hooksett","NH","43.101699000000004","-71.465661999999995",0
2360,"Jackman","NH","43.110550000000003","-71.948890000000006",0
2362,"Lost Nation","NH","44.595117000000002","-71.494398000000004",451935.540740093
2364,"Merrimack","NH","43.141100000000002","-71.469200000000001",637200405.050673
2367,"Schiller","NH","43.097799999999999","-70.784199999999998",149236742.769787
2368,"Smith (NH)","NH","44.469462999999998","-71.178061999999997",0
2369,"White Lake","NH","43.847799999999999","-71.206900000000005",469581.116813837
2378,"B L England","NJ","39.290799999999997","-74.636399999999995",165714057.920131
2379,"Carlls Corner","NJ","39.454700000000003","-75.201400000000007",3467489.80865407
2380,"Cedar Station","NJ","39.689300000000003","-74.261799999999994",932541.959776053
2382,"Middle Station","NJ","39.026899999999998","-74.877200000000002",843830.290164329
2383,"Missouri Avenue","NJ","39.366199999999999","-74.444100000000006",758657.920804049
2384,"Deepwater","NJ","39.683100000000003","-75.508300000000006",93204.510632447
2385,"Werner","NJ","40.491236000000001","-74.280989000000005",878433.952334918
2388,"Oyster Creek","NJ","39.814300000000003","-74.206199999999995",102406750.086486
2390,"Sayreville","NJ","40.476525000000002","-74.352335999999994",907985.526491648
2393,"Gilbert","NJ","40.565832999999998","-75.163888999999998",11257940.0001371
2397,"PSEG Bayonne Generating Station","NJ","40.660832999999997","-74.085278000000002",NA
2398,"Bergen Generating Station","NJ","40.837499999999999","-74.0244",420214072.255051
2399,"PSEG Burlington Generating Station","NJ","40.076611","-74.879171999999997",14932360.5694868
2400,"PSEG Edison Generating Station","NJ","40.491100000000003","-74.395600000000002",5467804.15373852
2401,"PSEG Essex Generating Station","NJ","40.737200000000001","-74.120599999999996",13845221.6393255
2403,"PSEG Hudson Generating Station","NJ","40.747799999999998","-74.072199999999995",96248040.4192777
2404,"PSEG Kearny Generating Station","NJ","40.737282999999998","-74.096463999999997",55393738.5845621
2406,"PSEG Linden Generating Station","NJ","40.621699999999997","-74.2072",376931123.421247
2408,"PSEG Mercer Generating Station","NJ","40.179200000000002","-74.733900000000006",176982564.381541
2409,"PSEG National Park Generating Station","NJ","39.86","-75.185299999999998",19402.4949035974
2410,"PSEG Salem Generating Station","NJ","39.462499999999999","-75.535799999999995",344463721.331578
2411,"PSEG Sewaren Generating Station","NJ","40.555799999999998","-74.246899999999997",6495121.89802517
2434,"Howard Down","NJ","39.488900000000001","-75.034700000000001",6748704.2619033
2442,"Four Corners","NM","36.69","-108.48139999999999",1793749604.79368
2444,"Rio Grande","NM","31.8047","-106.5472",96447848.7070423
2446,"Maddox","NM","32.714224000000002","-103.301469",41220312.0163776
2447,"Las Vegas","NM","35.599699999999999","-105.2269",NA
2450,"Reeves","NM","35.170999999999999","-106.6019",7938179.86880377
2451,"San Juan","NM","36.800600000000003","-108.43859999999999",2399124365.7871
2453,"Carlsbad","NM","32.417999999999999","-104.21556",52049.620668926
2454,"Cunningham","NM","32.713099999999997","-103.3533",102994240.145387
2465,"Animas","NM","36.725138000000001","-108.19202",11896160.3980036
2469,"Tucumcari","NM","35.168056","-103.71805500000001",NA
2475,"Algodones","NM","35.384444000000002","-106.464167",NA
2480,"Danskammer Generating Station","NY","41.571247","-73.974981",0
2481,"Dashville","NY","41.8217","-74.049700000000001",0
2483,"Neversink","NY","41.819400000000002","-74.635800000000003",0
2485,"South Cairo","NY","42.291274999999999","-73.986452",24113.0743749433
2486,"Sturgeon","NY","41.848191","-74.046678",0
2487,"West Coxsackie","NY","42.343499999999999","-73.835300000000004",42773.8934591518
2490,"Arthur Kill Generating Station","NY","40.591563999999998","-74.200035",110562437.463971
2491,"Charles Poletti","NY","40.776389000000002","-73.910832999999997",NA
2493,"East River","NY","40.728099999999998","-73.974199999999996",294770997.972499
2494,"Gowanus Gas Turbines Generating","NY","40.663499999999999","-74.005099999999999",3034760.90968777
2496,"Hudson Avenue","NY","40.705199999999998","-73.980699999999999",544008.272461101
2497,"Indian Point 2","NY","41.270555999999999","-73.952699999999993",175865084.703593
2499,"Narrows Gas Turbines Generating","NY","40.648611000000002","-74.020832999999996",5703797.85484301
2500,"Ravenswood","NY","40.759166999999998","-73.946111000000002",451347176.431501
2502,"Waterside","NY","40.753332999999998","-73.975832999999994",NA
2503,"59th Street","NY","40.771284999999999","-73.991150000000005",61000.5370918599
2504,"74th Street","NY","40.768000000000001","-73.951499999999996",245866.785812515
2511,"E F Barrett","NY","40.616689000000001","-73.647880999999998",162240725.628982
2512,"East Hampton","NY","40.961706","-72.210277000000005",2106596.60217759
2513,"Far Rockaway","NY","40.610889999999998","-73.760999999999996",NA
2514,"Glenwood","NY","40.827148999999999","-73.647473000000005",1887338.22473025
2515,"Montauk","NY","41.042499999999997","-71.957778000000005",NA
2516,"Northport","NY","40.923565000000004","-73.342322999999993",336639430.185313
2517,"Port Jefferson","NY","40.949696000000003","-73.078507000000002",63778284.3455571
2518,"Shoreham","NY","40.961590000000001","-72.864975999999999",410100.502516194
2519,"South Hampton","NY","40.899996999999999","-72.381977000000006",220506.044442459
2520,"Southold","NY","41.105899999999998","-72.376099999999994",148854.311294528
2521,"West Babylon","NY","40.695484999999998","-73.348573000000002",810245.13166322
2522,"Cadyville","NY","44.695","-73.621899999999997",0
2527,"Greenidge Generation LLC","NY","42.678899999999999","-76.948300000000003",0
2528,"Harris Lake","NY","43.971899999999998","-74.186099999999996",NA
2530,"High Falls - Saranac NY","NY","44.6389","-73.749200000000002",0
2532,"Kent Falls","NY","44.705300000000001","-73.596699999999998",0
2533,"Keuka","NY","42.494166999999997","-77.119444000000001",NA
2535,"Cayuga Operating Company","NY","42.602800000000002","-76.633600000000001",690571269.902729
2539,"Bethlehem Energy Center","NY","42.594195999999997","-73.763751999999997",271634554.929402
2540,"Allens Falls","NY","44.660338000000003","-74.860264999999998",0
2543,"Beardslee","NY","43.019112999999997","-74.741349",0
2544,"Belfort","NY","43.927500000000002","-75.333100000000002",0
2545,"Bennetts Bridge","NY","43.531700000000001","-75.953100000000006",0
2546,"Black River","NY","44.000121999999998","-75.813151000000005",0
2547,"Blake","NY","44.506473999999997","-74.753442000000007",0
2548,"Browns Falls","NY","44.211407000000001","-75.059441000000007",0
2549,"C R Huntley Generating Station","NY","42.97","-78.930000000000007",147496269.388227
2550,"Chasm","NY","44.753300000000003","-74.216899999999995",0
2551,"Colton","NY","44.5839","-74.958299999999994",0
2552,"Deferiet","NY","44.0381","-75.680599999999998",0
2554,"Dunkirk Generating Plant","NY","42.491467","-79.346631000000002",46271825.1692574
2555,"Eagle","NY","43.909714000000001","-75.200830999999994",0
2556,"Eel Weir","NY","44.638365","-75.490520000000004",0
2557,"Effley","NY","43.922831000000002","-75.277923000000001",0
2559,"Elmer","NY","43.927536000000003","-75.288321999999994",0
2560,"Ephratah","NY","43.0092","-74.537199999999999",0
2561,"East Norfolk","NY","44.798900000000003","-74.985600000000005",0
2562,"Five Falls","NY","44.527490999999998","-74.849176999999997",0
2563,"Flat Rock","NY","44.221699999999998","-75.074200000000005",0
2564,"Franklin (NY)","NY","44.437199999999997","-73.972499999999997",0
2566,"Fulton Hydro","NY","43.324109999999997","-76.418983999999995",NA
2568,"Glenwood Hydro","NY","43.235799999999998","-78.390600000000006",0
2569,"Granby","NY","43.323441000000003","-76.420840999999996",0
2571,"Hannawa","NY","44.619199999999999","-74.973299999999995",0
2572,"Herrings","NY","44.021700000000003","-75.6511",0
2573,"Heuvelton","NY","44.617199999999997","-75.404200000000003",0
2574,"High Dam","NY","43.443600000000004","-76.496099999999998",0
2575,"High Falls - Croghan NY","NY","43.924700000000001","-75.373099999999994",0
2576,"Higley","NY","44.5306","-74.933099999999996",0
2578,"Hydraulic Race","NY","43.170948000000003","-78.691551000000004",0
2579,"Inghams","NY","43.061017","-74.764347000000001",0
2580,"Johnsonville Dam","NY","42.920374000000002","-73.508886000000004",0
2581,"Kamargo","NY","44.011699999999998","-75.796700000000001",0
2582,"Lighthouse Hill","NY","43.524102999999997","-75.970318000000006",0
2583,"Macomb","NY","44.877325999999996","-74.306287999999995",0
2586,"Minetto","NY","43.400300000000001","-76.4739",0
2588,"Moshier","NY","43.871899999999997","-75.136399999999995",0
2589,"Nine Mile Point Nuclear Station","NY","43.521099999999997","-76.41",321711984.917133
2590,"Norfolk","NY","44.805300000000003","-74.997500000000002",0
2591,"Norwood","NY","44.743899999999996","-75.004199999999997",0
2594,"Oswego Harbor Power","NY","43.458599999999997","-76.531899999999993",23785449.8901381
2595,"Oswego Falls East","NY","43.316099999999999","-76.415300000000002",0
2596,"Oswego Falls West","NY","43.315600000000003","-76.417199999999994",0
2597,"Parishville","NY","44.63","-74.825800000000001",0
2598,"Piercefield","NY","44.233418999999998","-74.566216999999995",0
2599,"Prospect","NY","43.291860999999997","-75.147734",0
2600,"Rainbow Falls Hydro","NY","44.517800000000001","-74.822800000000001",0
2601,"Raymondville","NY","44.835000000000001","-74.9803",0
2604,"South Edwards","NY","44.267800000000001","-75.196100000000001",0
